latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
58.94552,5.650224,15.0,7200,Europe/Oslo,CEST

time,temperature_2m (°C),cloud_cover (%),wind_speed_10m (m/s),is_day (),sunshine_duration (s)
2017-11-26T06:00,5.4,100,7.34,0,0.00
2017-11-26T07:00,5.5,100,6.69,0,0.00
2017-11-26T08:00,5.5,100,6.84,0,0.00
2017-11-26T09:00,5.6,84,6.91,0,0.00
2017-11-26T10:00,6.0,78,6.63,1,0.00
2017-11-26T11:00,5.7,83,7.21,1,0.00
2017-11-26T12:00,5.9,92,7.04,1,0.00
2017-11-26T13:00,6.4,100,7.80,1,0.00
2017-11-26T14:00,6.8,88,8.15,1,456.44
2017-11-26T15:00,6.4,44,6.36,1,0.00
2017-11-26T16:00,6.8,100,6.16,1,2332.87
2017-11-26T17:00,7.0,64,6.72,0,0.00
2017-11-26T18:00,7.3,47,7.00,0,0.00
2017-11-26T19:00,7.1,68,7.03,0,0.00
2017-11-26T20:00,6.6,64,7.46,0,0.00
2017-11-26T21:00,5.8,47,7.02,0,0.00
2017-11-26T22:00,5.8,55,6.65,0,0.00
2017-11-26T23:00,5.9,33,6.39,0,0.00
2017-11-27T00:00,5.6,29,4.99,0,0.00
2017-11-27T01:00,5.5,37,3.76,0,0.00
2017-11-27T02:00,5.3,57,2.92,0,0.00
2017-11-27T03:00,4.0,73,2.11,0,0.00
2017-11-27T04:00,3.3,100,1.90,0,0.00
2017-11-27T05:00,3.7,100,1.71,0,0.00
2017-11-27T06:00,3.8,100,1.28,0,0.00
2017-11-27T07:00,2.7,100,1.36,0,0.00
2017-11-27T08:00,3.8,100,2.75,0,0.00
2017-11-27T09:00,3.5,100,3.42,0,0.00
2017-11-27T10:00,3.2,97,3.54,1,0.00
2017-11-27T11:00,3.3,92,3.55,1,0.00
2017-11-27T12:00,3.6,94,3.58,1,0.00
2017-11-27T13:00,4.1,98,3.65,1,0.00
2017-11-27T14:00,3.7,95,3.00,1,0.00
2017-11-27T15:00,3.7,100,3.13,1,0.00
2017-11-27T16:00,3.2,100,4.88,1,0.00
2017-11-27T17:00,3.0,100,4.90,0,0.00
2017-11-27T18:00,2.9,100,4.95,0,0.00
2017-11-27T19:00,2.6,100,4.63,0,0.00
2017-11-27T20:00,3.1,100,4.37,0,0.00
2017-11-27T21:00,3.1,100,4.13,0,0.00
2017-11-27T22:00,3.1,100,3.40,0,0.00
2017-11-27T23:00,3.1,100,2.40,0,0.00
2017-11-28T00:00,2.9,96,3.76,0,0.00
2017-11-28T01:00,2.3,69,4.21,0,0.00
2017-11-28T02:00,2.9,94,3.58,0,0.00
2017-11-28T03:00,3.9,94,4.52,0,0.00
2017-11-28T04:00,3.9,90,4.79,0,0.00
2017-11-28T05:00,4.0,88,5.06,0,0.00
2017-11-28T06:00,4.3,85,5.08,0,0.00
2017-11-28T07:00,4.2,79,5.07,0,0.00
2017-11-28T08:00,4.4,81,5.00,0,0.00
2017-11-28T09:00,4.4,80,4.93,0,0.00
2017-11-28T10:00,4.4,80,4.72,1,0.00
2017-11-28T11:00,4.5,80,4.56,1,0.00
2017-11-28T12:00,4.6,83,4.57,1,706.89
2017-11-28T13:00,4.8,82,4.65,1,159.56
2017-11-28T14:00,4.8,85,4.57,1,0.00
2017-11-28T15:00,5.0,81,4.43,1,25.68
2017-11-28T16:00,4.7,82,4.20,1,0.00
2017-11-28T17:00,4.6,80,3.99,0,0.00
2017-11-28T18:00,4.5,73,3.62,0,0.00
2017-11-28T19:00,4.5,65,3.58,0,0.00
2017-11-28T20:00,4.2,56,3.67,0,0.00
2017-11-28T21:00,4.1,44,3.62,0,0.00
2017-11-28T22:00,3.5,14,3.64,0,0.00
2017-11-28T23:00,3.1,10,3.18,0,0.00
2017-11-29T00:00,2.7,8,2.76,0,0.00
2017-11-29T01:00,2.4,13,2.69,0,0.00
2017-11-29T02:00,3.8,55,3.14,0,0.00
2017-11-29T03:00,3.6,47,2.70,0,0.00
2017-11-29T04:00,3.1,30,2.16,0,0.00
2017-11-29T05:00,0.7,0,1.96,0,0.00
2017-11-29T06:00,-0.4,0,2.21,0,0.00
2017-11-29T07:00,-0.4,0,2.00,0,0.00
2017-11-29T08:00,1.6,0,1.30,0,0.00
2017-11-29T09:00,2.9,0,1.58,0,0.00
2017-11-29T10:00,1.1,0,1.43,0,0.00
2017-11-29T11:00,0.3,1,1.02,1,18.28
2017-11-29T12:00,1.4,2,1.00,1,3559.54
2017-11-29T13:00,2.8,1,1.94,1,3600.00
2017-11-29T14:00,2.9,0,0.67,1,3600.00
2017-11-29T15:00,2.6,0,0.91,1,3600.00
2017-11-29T16:00,1.5,0,1.70,1,3029.36
2017-11-29T17:00,0.1,3,2.21,0,72.12
2017-11-29T18:00,-0.6,13,2.43,0,0.00
2017-11-29T19:00,-0.8,13,2.00,0,0.00
2017-11-29T20:00,-1.3,22,1.91,0,0.00
2017-11-29T21:00,-2.2,25,1.99,0,0.00
2017-11-29T22:00,-2.5,20,2.10,0,0.00
2017-11-29T23:00,-2.9,29,2.12,0,0.00
2017-11-30T00:00,-2.7,25,1.97,0,0.00
2017-11-30T01:00,-3.0,35,1.91,0,0.00
2017-11-30T02:00,-1.8,14,1.30,0,0.00
2017-11-30T03:00,-2.7,23,1.48,0,0.00
2017-11-30T04:00,-3.4,27,1.97,0,0.00
2017-11-30T05:00,-2.3,27,1.79,0,0.00
2017-11-30T06:00,-2.6,0,1.62,0,0.00
2017-11-30T07:00,-3.8,0,1.61,0,0.00
2017-11-30T08:00,-4.6,0,1.63,0,0.00
2017-11-30T09:00,-4.0,0,1.20,0,0.00
2017-11-30T10:00,-3.9,0,1.66,0,0.00
2017-11-30T11:00,-3.2,0,1.86,1,82.97
2017-11-30T12:00,-1.9,0,1.66,1,3406.10
2017-11-30T13:00,-0.5,0,1.14,1,3600.00
2017-11-30T14:00,0.3,2,0.89,1,3600.00
2017-11-30T15:00,0.3,2,0.76,1,3600.00
2017-11-30T16:00,-1.4,4,1.73,1,2920.64
2017-11-30T17:00,-2.3,2,1.81,0,5.76
2017-11-30T18:00,-1.0,0,2.06,0,0.00
2017-11-30T19:00,-0.9,0,2.67,0,0.00
2017-11-30T20:00,-0.9,0,2.82,0,0.00
2017-11-30T21:00,-0.7,2,2.77,0,0.00
2017-11-30T22:00,-0.6,0,2.92,0,0.00
2017-11-30T23:00,-0.6,0,2.95,0,0.00
2017-12-01T00:00,-0.7,0,2.69,0,0.00
2017-12-01T01:00,-1.0,0,2.09,0,0.00
2017-12-01T02:00,-0.1,27,2.11,0,0.00
2017-12-01T03:00,0.5,0,2.24,0,0.00
2017-12-01T04:00,-1.7,0,2.16,0,0.00
2017-12-01T05:00,-0.5,17,1.75,0,0.00
2017-12-01T06:00,-1.8,29,2.11,0,0.00
2017-12-01T07:00,-2.4,30,2.15,0,0.00
2017-12-01T08:00,-1.9,30,1.68,0,0.00
2017-12-01T09:00,-1.7,30,1.94,0,0.00
2017-12-01T10:00,-2.2,1,2.06,0,0.00
2017-12-01T11:00,-1.4,1,1.63,1,116.16
2017-12-01T12:00,0.3,25,0.91,1,3254.84
2017-12-01T13:00,1.1,22,1.26,1,3600.00
2017-12-01T14:00,1.0,31,0.71,1,3600.00
2017-12-01T15:00,0.6,45,1.25,1,2264.23
2017-12-01T16:00,-0.8,75,1.14,1,0.00
2017-12-01T17:00,-1.5,61,1.20,0,0.00
2017-12-01T18:00,-1.7,30,1.13,0,0.00
2017-12-01T19:00,-2.6,87,1.13,0,0.00
2017-12-01T20:00,-0.7,88,1.27,0,0.00
2017-12-01T21:00,-0.3,81,1.35,0,0.00
2017-12-01T22:00,-0.3,100,1.56,0,0.00
2017-12-01T23:00,0.2,100,1.77,0,0.00
2017-12-02T00:00,0.4,100,2.44,0,0.00
2017-12-02T01:00,0.9,100,2.59,0,0.00
2017-12-02T02:00,0.9,100,2.42,0,0.00
2017-12-02T03:00,1.0,100,2.39,0,0.00
2017-12-02T04:00,1.3,100,2.92,0,0.00
2017-12-02T05:00,1.8,100,3.20,0,0.00
2017-12-02T06:00,2.5,100,3.47,0,0.00
2017-12-02T07:00,3.1,84,3.22,0,0.00
2017-12-02T08:00,3.3,94,2.25,0,0.00
2017-12-02T09:00,3.7,72,2.37,0,0.00
2017-12-02T10:00,4.3,100,2.02,0,0.00
2017-12-02T11:00,4.1,100,2.04,1,0.00
2017-12-02T12:00,5.3,100,1.73,1,0.00
2017-12-02T13:00,6.2,100,3.05,1,0.00
2017-12-02T14:00,4.8,100,3.74,1,0.00
2017-12-02T15:00,4.0,100,2.26,1,0.00
2017-12-02T16:00,6.9,100,4.08,1,0.00
2017-12-02T17:00,7.2,100,4.20,0,0.00
2017-12-02T18:00,7.1,100,4.37,0,0.00
2017-12-02T19:00,7.6,100,4.93,0,0.00
2017-12-02T20:00,8.0,100,5.66,0,0.00
2017-12-02T21:00,8.3,100,6.58,0,0.00
2017-12-02T22:00,8.3,100,6.94,0,0.00
2017-12-02T23:00,7.9,89,6.04,0,0.00
2017-12-03T00:00,7.3,90,5.78,0,0.00
2017-12-03T01:00,6.9,71,5.14,0,0.00
2017-12-03T02:00,6.9,100,5.61,0,0.00
2017-12-03T03:00,7.0,68,6.03,0,0.00
2017-12-03T04:00,6.9,60,6.97,0,0.00
2017-12-03T05:00,7.1,68,6.58,0,0.00
2017-12-03T06:00,7.1,69,7.50,0,0.00
2017-12-03T07:00,6.5,73,7.64,0,0.00
2017-12-03T08:00,6.0,68,7.68,0,0.00
2017-12-03T09:00,6.3,28,7.53,0,0.00
2017-12-03T10:00,6.0,28,8.56,0,0.00
2017-12-03T11:00,6.4,20,8.59,1,0.00
2017-12-03T12:00,6.3,51,9.35,1,2960.33
2017-12-03T13:00,6.3,52,9.43,1,3600.00
2017-12-03T14:00,5.8,66,7.69,1,3600.00
2017-12-03T15:00,5.9,54,7.52,1,3600.00
2017-12-03T16:00,5.3,68,8.05,1,2111.64
2017-12-03T17:00,5.5,58,8.18,0,0.00
2017-12-03T18:00,5.9,76,7.82,0,0.00
2017-12-03T19:00,5.7,75,7.61,0,0.00
2017-12-03T20:00,4.4,100,7.16,0,0.00
2017-12-03T21:00,4.2,71,7.87,0,0.00
2017-12-03T22:00,3.9,100,6.89,0,0.00
2017-12-03T23:00,3.7,46,7.00,0,0.00
2017-12-04T00:00,3.5,43,7.39,0,0.00
2017-12-04T01:00,3.5,59,6.65,0,0.00
2017-12-04T02:00,3.7,64,4.96,0,0.00
2017-12-04T03:00,3.9,75,4.78,0,0.00
2017-12-04T04:00,3.8,37,5.57,0,0.00
2017-12-04T05:00,3.8,44,5.85,0,0.00
2017-12-04T06:00,3.7,40,5.41,0,0.00
2017-12-04T07:00,3.8,60,6.32,0,0.00
2017-12-04T08:00,3.7,52,5.30,0,0.00
2017-12-04T09:00,3.6,44,4.30,0,0.00
2017-12-04T10:00,3.7,49,3.67,0,0.00
2017-12-04T11:00,3.8,70,3.10,1,0.00
2017-12-04T12:00,4.2,11,3.10,1,2817.88
2017-12-04T13:00,4.7,34,2.20,1,3600.00
2017-12-04T14:00,4.5,56,0.54,1,3600.00
2017-12-04T15:00,4.4,100,1.44,1,3600.00
2017-12-04T16:00,3.6,100,1.84,1,0.00
2017-12-04T17:00,3.4,100,2.64,0,0.00
2017-12-04T18:00,3.1,100,3.32,0,0.00
2017-12-04T19:00,3.1,100,3.28,0,0.00
2017-12-04T20:00,3.2,100,4.63,0,0.00
2017-12-04T21:00,4.3,100,3.79,0,0.00
2017-12-04T22:00,7.1,100,5.46,0,0.00
2017-12-04T23:00,8.5,100,8.58,0,0.00
2017-12-05T00:00,8.2,100,8.06,0,0.00
2017-12-05T01:00,8.1,98,8.38,0,0.00
2017-12-05T02:00,7.8,67,7.02,0,0.00
2017-12-05T03:00,7.8,80,6.37,0,0.00
2017-12-05T04:00,7.7,100,6.76,0,0.00
2017-12-05T05:00,7.9,81,7.08,0,0.00
2017-12-05T06:00,8.1,100,6.36,0,0.00
2017-12-05T07:00,8.4,100,5.51,0,0.00
2017-12-05T08:00,8.6,100,8.73,0,0.00
2017-12-05T09:00,8.4,100,8.49,0,0.00
2017-12-05T10:00,8.4,100,8.20,0,0.00
2017-12-05T11:00,8.4,100,8.19,1,0.00
2017-12-05T12:00,8.5,100,7.83,1,0.00
2017-12-05T13:00,8.7,100,8.35,1,0.00
2017-12-05T14:00,8.6,100,8.72,1,0.00
2017-12-05T15:00,8.8,100,8.72,1,0.00
2017-12-05T16:00,8.8,100,8.94,1,0.00
2017-12-05T17:00,8.9,100,9.03,0,0.00
2017-12-05T18:00,9.4,100,9.56,0,0.00
2017-12-05T19:00,9.3,100,8.84,0,0.00
2017-12-05T20:00,9.1,100,8.90,0,0.00
2017-12-05T21:00,8.8,100,8.52,0,0.00
2017-12-05T22:00,8.5,100,8.61,0,0.00
2017-12-05T23:00,8.4,100,7.52,0,0.00
2017-12-06T00:00,8.3,100,7.20,0,0.00
2017-12-06T01:00,8.2,100,7.47,0,0.00
2017-12-06T02:00,8.0,100,7.47,0,0.00
2017-12-06T03:00,7.8,100,6.59,0,0.00
2017-12-06T04:00,8.2,100,6.49,0,0.00
2017-12-06T05:00,9.0,100,7.76,0,0.00
2017-12-06T06:00,9.2,100,8.22,0,0.00
2017-12-06T07:00,9.4,100,7.70,0,0.00
2017-12-06T08:00,9.5,100,7.30,0,0.00
2017-12-06T09:00,9.5,100,6.81,0,0.00
2017-12-06T10:00,9.6,100,7.50,0,0.00
2017-12-06T11:00,9.9,100,7.72,1,0.00
2017-12-06T12:00,9.9,100,7.41,1,0.00
2017-12-06T13:00,9.9,100,6.80,1,0.00
2017-12-06T14:00,9.3,100,6.64,1,0.00
2017-12-06T15:00,9.5,100,6.40,1,0.00
2017-12-06T16:00,8.9,100,5.50,1,0.00
2017-12-06T17:00,8.7,100,5.94,0,0.00
2017-12-06T18:00,8.5,100,6.01,0,0.00
2017-12-06T19:00,8.4,100,5.96,0,0.00
2017-12-06T20:00,8.6,100,6.47,0,0.00
2017-12-06T21:00,8.6,100,6.08,0,0.00
2017-12-06T22:00,8.6,100,5.82,0,0.00
2017-12-06T23:00,8.3,100,6.01,0,0.00
2017-12-07T00:00,8.8,100,6.36,0,0.00
2017-12-07T01:00,8.9,100,6.89,0,0.00
2017-12-07T02:00,9.0,100,7.56,0,0.00
2017-12-07T03:00,9.2,100,7.45,0,0.00
2017-12-07T04:00,9.3,100,8.18,0,0.00
2017-12-07T05:00,9.1,100,8.40,0,0.00
2017-12-07T06:00,8.8,100,8.98,0,0.00
2017-12-07T07:00,8.9,100,9.93,0,0.00
2017-12-07T08:00,9.0,100,10.13,0,0.00
2017-12-07T09:00,9.2,100,10.16,0,0.00
2017-12-07T10:00,9.3,100,10.22,0,0.00
2017-12-07T11:00,9.6,100,10.44,1,0.00
2017-12-07T12:00,10.1,100,10.47,1,0.00
2017-12-07T13:00,9.3,70,9.63,1,0.00
2017-12-07T14:00,7.8,53,9.99,1,478.39
2017-12-07T15:00,7.8,36,9.14,1,3119.19
2017-12-07T16:00,7.7,69,11.00,1,0.00
2017-12-07T17:00,8.0,54,12.74,0,0.00
2017-12-07T18:00,7.4,18,13.40,0,0.00
2017-12-07T19:00,6.8,60,15.02,0,0.00
2017-12-07T20:00,6.6,76,13.02,0,0.00
2017-12-07T21:00,6.5,62,12.45,0,0.00
2017-12-07T22:00,6.4,29,12.53,0,0.00
2017-12-07T23:00,5.9,68,14.11,0,0.00
2017-12-08T00:00,6.1,95,14.81,0,0.00
2017-12-08T01:00,5.4,80,14.02,0,0.00
2017-12-08T02:00,5.3,100,12.52,0,0.00
2017-12-08T03:00,5.9,99,13.44,0,0.00
2017-12-08T04:00,5.5,85,12.73,0,0.00
2017-12-08T05:00,4.7,100,12.64,0,0.00
2017-12-08T06:00,4.2,94,12.34,0,0.00
2017-12-08T07:00,4.7,100,12.22,0,0.00
2017-12-08T08:00,4.4,100,11.23,0,0.00
2017-12-08T09:00,5.4,100,11.45,0,0.00
2017-12-08T10:00,4.6,93,11.23,0,0.00
2017-12-08T11:00,5.2,97,12.07,1,0.00
2017-12-08T12:00,4.1,95,12.58,1,0.00
2017-12-08T13:00,4.4,100,13.13,1,0.00
2017-12-08T14:00,4.9,97,11.37,1,0.00
2017-12-08T15:00,4.8,100,10.34,1,0.00
2017-12-08T16:00,4.3,100,10.63,1,0.00
2017-12-08T17:00,4.1,100,9.45,0,0.00
2017-12-08T18:00,3.9,100,8.28,0,0.00
2017-12-08T19:00,4.4,100,8.76,0,0.00
2017-12-08T20:00,4.0,100,9.10,0,0.00
2017-12-08T21:00,4.6,98,9.53,0,0.00
2017-12-08T22:00,4.3,70,10.29,0,0.00
2017-12-08T23:00,4.5,86,10.07,0,0.00
2017-12-09T00:00,3.9,71,10.46,0,0.00
2017-12-09T01:00,3.5,80,11.95,0,0.00
2017-12-09T02:00,4.1,65,11.37,0,0.00
2017-12-09T03:00,4.7,78,11.54,0,0.00
2017-12-09T04:00,4.2,75,10.32,0,0.00
2017-12-09T05:00,3.3,86,9.54,0,0.00
2017-12-09T06:00,3.3,73,10.18,0,0.00
2017-12-09T07:00,3.5,84,9.51,0,0.00
2017-12-09T08:00,3.2,92,9.51,0,0.00
2017-12-09T09:00,2.9,54,8.23,0,0.00
2017-12-09T10:00,2.9,64,8.14,0,0.00
2017-12-09T11:00,2.3,58,8.09,1,0.00
2017-12-09T12:00,2.6,58,6.44,1,512.81
2017-12-09T13:00,3.6,83,5.42,1,3230.37
2017-12-09T14:00,2.3,70,6.21,1,2659.75
2017-12-09T15:00,3.0,50,4.74,1,1559.84
2017-12-09T16:00,2.9,56,4.69,1,906.52
2017-12-09T17:00,2.0,62,5.81,0,0.00
2017-12-09T18:00,1.9,78,5.37,0,0.00
2017-12-09T19:00,1.9,79,4.68,0,0.00
2017-12-09T20:00,1.7,84,4.00,0,0.00
2017-12-09T21:00,1.6,67,3.77,0,0.00
2017-12-09T22:00,1.6,82,4.47,0,0.00
2017-12-09T23:00,1.7,66,4.94,0,0.00
2017-12-10T00:00,1.7,40,4.11,0,0.00
2017-12-10T01:00,1.2,55,2.59,0,0.00
2017-12-10T02:00,1.2,100,1.35,0,0.00
2017-12-10T03:00,1.0,68,1.51,0,0.00
2017-12-10T04:00,1.1,58,1.71,0,0.00
2017-12-10T05:00,-0.1,100,3.18,0,0.00
2017-12-10T06:00,0.2,45,2.20,0,0.00
2017-12-10T07:00,-0.6,79,2.77,0,0.00
2017-12-10T08:00,-0.7,83,3.61,0,0.00
2017-12-10T09:00,-0.9,59,4.03,0,0.00
2017-12-10T10:00,-1.3,92,4.34,0,0.00
2017-12-10T11:00,-1.2,100,4.48,1,0.00
2017-12-10T12:00,-0.8,100,4.62,1,0.00
2017-12-10T13:00,-0.1,93,5.11,1,873.92
2017-12-10T14:00,0.3,63,4.82,1,3600.00
2017-12-10T15:00,-0.0,80,4.97,1,3600.00
2017-12-10T16:00,-0.6,91,4.46,1,1283.37
2017-12-10T17:00,-1.4,36,4.60,0,0.00
2017-12-10T18:00,-1.8,51,4.74,0,0.00
2017-12-10T19:00,-1.9,10,4.81,0,0.00
2017-12-10T20:00,-1.9,68,4.48,0,0.00
2017-12-10T21:00,-2.3,90,4.42,0,0.00
2017-12-10T22:00,-2.4,86,4.22,0,0.00
2017-12-10T23:00,-2.5,85,4.19,0,0.00
2017-12-11T00:00,-2.0,75,4.22,0,0.00
2017-12-11T01:00,-2.1,53,4.16,0,0.00
2017-12-11T02:00,-1.2,55,4.25,0,0.00
2017-12-11T03:00,-0.9,64,4.34,0,0.00
2017-12-11T04:00,-1.1,39,4.14,0,0.00
2017-12-11T05:00,-1.3,3,4.10,0,0.00
2017-12-11T06:00,-1.5,1,3.77,0,0.00
2017-12-11T07:00,-1.9,1,3.47,0,0.00
2017-12-11T08:00,-2.2,18,3.42,0,0.00
2017-12-11T09:00,-2.3,30,3.22,0,0.00
2017-12-11T10:00,-2.3,42,3.05,0,0.00
2017-12-11T11:00,-2.1,40,2.60,1,0.00
2017-12-11T12:00,-1.4,1,2.04,1,1949.89
2017-12-11T13:00,-0.5,1,1.55,1,3600.00
2017-12-11T14:00,0.5,0,1.12,1,3600.00
2017-12-11T15:00,0.3,0,1.40,1,3600.00
2017-12-11T16:00,-1.7,0,1.70,1,2034.38
2017-12-11T17:00,-3.4,0,2.45,0,0.00
2017-12-11T18:00,-3.2,0,2.16,0,0.00
2017-12-11T19:00,-2.9,0,1.64,0,0.00
2017-12-11T20:00,-3.5,0,1.70,0,0.00
2017-12-11T21:00,-2.8,1,1.49,0,0.00
2017-12-11T22:00,-4.5,20,1.99,0,0.00
2017-12-11T23:00,-4.5,28,1.63,0,0.00
2017-12-12T00:00,-3.7,44,1.81,0,0.00
2017-12-12T01:00,-3.7,43,1.70,0,0.00
2017-12-12T02:00,-3.1,22,1.81,0,0.00
2017-12-12T03:00,-3.3,30,1.70,0,0.00
2017-12-12T04:00,-2.9,32,1.22,0,0.00
2017-12-12T05:00,-3.6,31,1.46,0,0.00
2017-12-12T06:00,-3.5,22,1.25,0,0.00
2017-12-12T07:00,-3.2,9,1.35,0,0.00
2017-12-12T08:00,-3.3,45,1.35,0,0.00
2017-12-12T09:00,-2.0,73,1.70,0,0.00
2017-12-12T10:00,-1.0,68,2.12,0,0.00
2017-12-12T11:00,-1.0,50,2.47,1,0.00
2017-12-12T12:00,0.6,92,2.38,1,1010.63
2017-12-12T13:00,2.0,63,1.70,1,446.78
2017-12-12T14:00,1.5,75,1.55,1,1486.97
2017-12-12T15:00,1.9,100,1.06,1,0.00
2017-12-12T16:00,1.7,100,1.39,1,0.00
2017-12-12T17:00,1.9,100,0.61,0,0.00
2017-12-12T18:00,0.2,39,1.92,0,0.00
2017-12-12T19:00,-0.5,21,2.83,0,0.00
2017-12-12T20:00,-0.9,34,2.69,0,0.00
2017-12-12T21:00,-1.0,42,2.48,0,0.00
2017-12-12T22:00,-1.3,12,2.56,0,0.00
2017-12-12T23:00,-1.4,22,2.66,0,0.00
2017-12-13T00:00,-1.4,21,3.20,0,0.00
2017-12-13T01:00,-0.9,56,3.75,0,0.00
2017-12-13T02:00,0.8,100,4.22,0,0.00
2017-12-13T03:00,1.1,81,4.80,0,0.00
2017-12-13T04:00,1.5,100,5.16,0,0.00
2017-12-13T05:00,1.8,96,4.34,0,0.00
2017-12-13T06:00,1.9,100,4.88,0,0.00
2017-12-13T07:00,2.4,100,4.69,0,0.00
2017-12-13T08:00,2.3,100,4.90,0,0.00
2017-12-13T09:00,2.5,100,5.00,0,0.00
2017-12-13T10:00,2.7,100,5.33,0,0.00
2017-12-13T11:00,2.5,100,5.84,1,0.00
2017-12-13T12:00,3.1,100,4.39,1,0.00
2017-12-13T13:00,3.5,96,3.21,1,0.00
2017-12-13T14:00,5.2,100,3.50,1,0.00
2017-12-13T15:00,4.7,100,3.12,1,0.00
2017-12-13T16:00,4.1,82,3.00,1,0.00
2017-12-13T17:00,2.8,61,3.31,0,0.00
2017-12-13T18:00,2.7,73,4.33,0,0.00
2017-12-13T19:00,2.4,100,4.88,0,0.00
2017-12-13T20:00,2.6,100,5.52,0,0.00
2017-12-13T21:00,2.8,100,5.23,0,0.00
2017-12-13T22:00,3.3,72,4.46,0,0.00
2017-12-13T23:00,3.3,94,4.33,0,0.00
2017-12-14T00:00,3.5,85,4.68,0,0.00
2017-12-14T01:00,3.7,82,4.75,0,0.00
2017-12-14T02:00,3.9,82,4.14,0,0.00
2017-12-14T03:00,3.2,100,4.55,0,0.00
2017-12-14T04:00,3.5,100,3.22,0,0.00
2017-12-14T05:00,2.7,100,2.97,0,0.00
2017-12-14T06:00,1.6,100,2.42,0,0.00
2017-12-14T07:00,1.6,100,1.70,0,0.00
2017-12-14T08:00,1.7,100,2.02,0,0.00
2017-12-14T09:00,1.6,100,1.39,0,0.00
2017-12-14T10:00,1.4,100,1.25,0,0.00
2017-12-14T11:00,0.6,100,0.73,1,0.00
2017-12-14T12:00,0.6,100,0.50,1,0.00
2017-12-14T13:00,0.5,100,0.45,1,0.00
2017-12-14T14:00,2.0,100,1.84,1,0.00
2017-12-14T15:00,2.4,100,1.94,1,0.00
2017-12-14T16:00,2.1,100,2.20,1,0.00
2017-12-14T17:00,1.6,100,2.47,0,0.00
2017-12-14T18:00,1.3,100,2.28,0,0.00
2017-12-14T19:00,1.2,100,1.84,0,0.00
2017-12-14T20:00,1.0,100,2.06,0,0.00
2017-12-14T21:00,1.1,100,1.66,0,0.00
2017-12-14T22:00,0.5,49,1.41,0,0.00
2017-12-14T23:00,-2.0,34,2.14,0,0.00
2017-12-15T00:00,-2.0,44,1.84,0,0.00
2017-12-15T01:00,-0.0,34,2.25,0,0.00
2017-12-15T02:00,-0.5,100,1.41,0,0.00
2017-12-15T03:00,0.5,100,0.81,0,0.00
2017-12-15T04:00,0.3,82,1.04,0,0.00
2017-12-15T05:00,-0.4,100,1.30,0,0.00
2017-12-15T06:00,1.3,100,2.51,0,0.00
2017-12-15T07:00,1.4,43,2.70,0,0.00
2017-12-15T08:00,-0.8,51,1.49,0,0.00
2017-12-15T09:00,-0.3,74,1.49,0,0.00
2017-12-15T10:00,-0.6,43,1.50,0,0.00
2017-12-15T11:00,0.0,9,1.94,1,0.00
2017-12-15T12:00,0.8,35,0.81,1,1595.40
2017-12-15T13:00,1.9,44,1.41,1,3600.00
2017-12-15T14:00,2.6,33,3.81,1,3600.00
2017-12-15T15:00,2.0,32,4.15,1,3600.00
2017-12-15T16:00,1.4,23,3.91,1,858.22
2017-12-15T17:00,1.2,10,3.96,0,0.00
2017-12-15T18:00,1.0,4,4.02,0,0.00
2017-12-15T19:00,0.9,8,3.86,0,0.00
2017-12-15T20:00,1.0,4,3.76,0,0.00
2017-12-15T21:00,0.9,4,3.38,0,0.00
2017-12-15T22:00,0.9,25,3.35,0,0.00
2017-12-15T23:00,0.9,31,3.28,0,0.00
2017-12-16T00:00,0.8,40,3.01,0,0.00
2017-12-16T01:00,0.7,6,2.60,0,0.00
2017-12-16T02:00,-2.2,2,1.84,0,0.00
2017-12-16T03:00,-1.7,3,1.35,0,0.00
2017-12-16T04:00,-2.8,5,1.48,0,0.00
2017-12-16T05:00,-3.5,6,2.16,0,0.00
2017-12-16T06:00,-1.6,3,1.94,0,0.00
2017-12-16T07:00,-1.5,3,1.89,0,0.00
2017-12-16T08:00,-3.0,1,2.02,0,0.00
2017-12-16T09:00,-2.7,1,2.09,0,0.00
2017-12-16T10:00,-0.7,1,2.04,0,0.00
2017-12-16T11:00,-0.4,1,2.96,1,0.00
2017-12-16T12:00,-0.2,1,2.38,1,1525.47
2017-12-16T13:00,0.1,2,2.21,1,3600.00
2017-12-16T14:00,-0.0,9,1.21,1,3600.00
2017-12-16T15:00,-1.3,1,1.77,1,3600.00
2017-12-16T16:00,-2.2,1,1.99,1,1886.99
2017-12-16T17:00,-2.3,0,1.75,0,0.00
2017-12-16T18:00,-1.3,0,2.06,0,0.00
2017-12-16T19:00,-1.4,0,1.97,0,0.00
2017-12-16T20:00,-1.2,0,2.19,0,0.00
2017-12-16T21:00,-1.6,0,1.97,0,0.00
2017-12-16T22:00,-2.6,0,1.56,0,0.00
2017-12-16T23:00,-4.7,1,2.01,0,0.00
2017-12-17T00:00,-4.7,1,1.43,0,0.00
2017-12-17T01:00,-5.1,6,1.30,0,0.00
2017-12-17T02:00,-5.0,4,1.00,0,0.00
2017-12-17T03:00,-5.2,33,1.56,0,0.00
2017-12-17T04:00,-5.6,16,1.49,0,0.00
2017-12-17T05:00,-5.6,3,1.77,0,0.00
2017-12-17T06:00,-5.2,6,1.98,0,0.00
2017-12-17T07:00,-4.6,38,2.22,0,0.00
2017-12-17T08:00,-4.1,48,2.27,0,0.00
